0 [1.00e+00, 1.00e+00]
279200 [1.36e+00, -7.73e-03]
279400 [1.36e+00, -4.34e-03]
279600 [1.36e+00, -2.45e-03]
279800 [1.36e+00, -8.06e-04]
280000 [1.36e+00, 7.95e-05]
280200 [1.36e+00, 1.13e-03]
280400 [1.37e+00, 7.58e-04]
280600 [1.37e+00, 1.25e-03]
280800 [1.37e+00, 2.14e-03]
281000 [1.37e+00, 9.79e-04]
281200 [1.37e+00, 1.59e-03]
281400 [1.37e+00, 3.43e-04]
281600 [1.37e+00, 1.50e-03]
281800 [1.37e+00, 2.11e-03]
282000 [1.38e+00, 8.01e-04]
282200 [1.38e+00, 5.16e-04]
282400 [1.38e+00, 1.31e-03]
282600 [1.38e+00, 8.75e-04]
282800 [1.38e+00, 1.06e-03]
283000 [1.38e+00, 1.14e-03]
283200 [1.39e+00, -4.27e-05]
283400 [1.39e+00, 1.20e-03]
283600 [1.39e+00, 3.76e-04]
283800 [1.39e+00, 2.26e-04]
284000 [1.39e+00, 1.36e-03]
284200 [1.39e+00, 1.92e-03]
284400 [1.40e+00, 1.68e-03]
284600 [1.40e+00, 1.80e-03]
284800 [1.40e+00, 2.74e-04]
285000 [1.40e+00, -6.79e-04]
285200 [1.40e+00, 1.26e-03]
285400 [1.37e+00, -4.82e-02]
285600 [1.37e+00, -4.78e-02]
285800 [1.37e+00, -4.74e-02]
286000 [1.38e+00, -4.69e-02]
286200 [1.38e+00, -4.65e-02]
286400 [1.38e+00, -4.60e-02]
286600 [1.38e+00, -4.54e-02]
286800 [1.38e+00, -4.48e-02]
287000 [1.38e+00, -4.42e-02]
287200 [1.39e+00, -4.36e-02]
287400 [1.39e+00, -4.29e-02]
287600 [1.39e+00, -4.22e-02]
287800 [1.39e+00, -4.14e-02]
288000 [1.39e+00, -4.06e-02]
288200 [1.40e+00, -3.98e-02]
288400 [1.40e+00, -3.89e-02]
288600 [1.40e+00, -3.80e-02]
288800 [1.40e+00, -3.49e-02]
289000 [1.40e+00, -3.39e-02]
289200 [1.40e+00, -3.02e-02]
289400 [1.41e+00, -2.90e-02]
289600 [1.41e+00, -2.52e-02]
289800 [1.41e+00, -2.04e-02]
290000 [1.41e+00, -1.87e-02]
290200 [1.41e+00, -1.44e-02]
290400 [1.41e+00, -1.01e-02]
290600 [1.42e+00, -6.25e-03]
290800 [1.42e+00, -3.35e-03]
291000 [1.42e+00, -1.79e-03]
291200 [1.42e+00, 8.31e-05]
291400 [1.42e+00, 1.24e-03]
291600 [1.42e+00, 2.01e-03]
291800 [1.42e+00, 2.37e-03]
292000 [1.42e+00, 1.98e-03]
292200 [1.43e+00, 2.49e-03]
292400 [1.43e+00, 1.25e-03]
292600 [1.43e+00, 2.01e-03]
292800 [1.43e+00, 3.15e-03]
293000 [1.43e+00, 2.57e-03]
293200 [1.43e+00, 1.04e-03]
293400 [1.43e+00, 1.10e-03]
293600 [1.44e+00, 2.08e-03]
293800 [1.44e+00, 1.61e-03]
294000 [1.44e+00, 1.86e-03]
294200 [1.44e+00, 5.87e-04]
294400 [1.44e+00, 1.32e-03]
294600 [1.44e+00, 1.14e-03]
294800 [1.44e+00, 8.39e-04]
295000 [1.44e+00, 1.46e-03]
295200 [1.45e+00, 1.71e-03]
295400 [1.45e+00, 1.05e-03]
295600 [1.45e+00, 3.61e-04]
295800 [1.45e+00, 5.29e-04]
296000 [1.45e+00, 1.17e-03]
296200 [1.45e+00, 2.09e-03]
296400 [1.45e+00, 1.90e-03]
296600 [1.45e+00, -4.11e-02]
296800 [1.44e+00, -4.13e-02]
297000 [1.44e+00, -4.08e-02]
297200 [1.44e+00, -4.02e-02]
297400 [1.44e+00, -3.96e-02]
297600 [1.45e+00, -3.89e-02]
297800 [1.45e+00, -3.82e-02]
298000 [1.45e+00, -3.75e-02]
298200 [1.45e+00, -3.67e-02]
298400 [1.45e+00, -3.59e-02]
298600 [1.45e+00, -3.51e-02]
298800 [1.46e+00, -3.42e-02]
299000 [1.46e+00, -3.33e-02]
299200 [1.46e+00, -3.23e-02]
299400 [1.46e+00, -3.14e-02]
299600 [1.46e+00, -3.04e-02]
299800 [1.47e+00, -2.72e-02]
300000 [1.47e+00, -2.56e-02]
300200 [1.47e+00, -2.22e-02]
300400 [1.47e+00, -1.95e-02]
300600 [1.47e+00, -1.53e-02]
300800 [1.47e+00, -1.24e-02]
301000 [1.47e+00, -8.84e-03]
301200 [1.48e+00, -5.77e-03]
301400 [1.48e+00, -2.68e-03]
301600 [1.48e+00, -1.27e-03]
301800 [1.48e+00, 5.33e-05]
302000 [1.48e+00, 1.15e-03]
302200 [1.48e+00, 1.88e-04]
302400 [1.48e+00, 1.47e-03]
302600 [1.49e+00, 2.35e-03]
302800 [1.49e+00, 2.10e-03]
303000 [1.49e+00, 2.22e-03]
303200 [1.49e+00, 2.02e-03]
303400 [1.49e+00, 2.62e-03]
303600 [1.49e+00, 2.07e-03]
303800 [1.49e+00, 1.79e-03]
304000 [1.49e+00, 1.91e-03]
304200 [1.50e+00, 1.37e-03]
304400 [1.50e+00, 1.69e-03]
304600 [1.50e+00, 5.37e-04]
304800 [1.50e+00, 9.26e-04]
305000 [1.50e+00, 2.03e-03]
305200 [1.50e+00, 2.12e-03]
305400 [1.50e+00, 1.05e-03]
305600 [1.51e+00, 1.56e-03]
305800 [1.51e+00, 9.55e-04]
306000 [1.51e+00, 1.63e-03]
306200 [1.51e+00, 1.09e-03]
306400 [1.51e+00, 1.78e-03]
306600 [1.51e+00, 1.04e-03]
306800 [1.51e+00, 1.73e-03]
307000 [1.52e+00, 9.13e-04]
307200 [1.52e+00, 1.27e-03]
307400 [1.52e+00, 1.25e-03]
307600 [1.51e+00, -2.41e-02]
307800 [1.51e+00, -2.36e-02]
308000 [1.51e+00, -2.30e-02]
308200 [1.51e+00, -2.23e-02]
308400 [1.51e+00, -2.16e-02]
308600 [1.51e+00, -2.08e-02]
308800 [1.51e+00, -2.01e-02]
309000 [1.52e+00, -1.93e-02]
309200 [1.52e+00, -1.84e-02]
309400 [1.52e+00, -1.76e-02]
309600 [1.52e+00, -1.67e-02]
309800 [1.52e+00, -1.57e-02]
310000 [1.52e+00, -1.48e-02]
310200 [1.53e+00, -1.30e-02]
310400 [1.53e+00, -1.16e-02]
310600 [1.53e+00, -9.99e-03]
310800 [1.53e+00, -7.61e-03]
311000 [1.53e+00, -4.42e-03]
311200 [1.53e+00, -2.89e-03]
311400 [1.53e+00, -1.43e-03]
311600 [1.54e+00, -1.93e-04]
311800 [1.54e+00, 7.25e-04]
312000 [1.54e+00, 1.56e-03]
312200 [1.54e+00, 2.35e-03]
312400 [1.54e+00, 1.91e-03]
312600 [1.54e+00, 2.69e-03]
312800 [1.54e+00, 2.27e-03]
313000 [1.55e+00, 1.58e-03]
313200 [1.55e+00, 1.51e-03]
313400 [1.55e+00, 1.66e-03]
313600 [1.55e+00, 1.52e-03]
313800 [1.55e+00, 1.33e-03]
314000 [1.55e+00, 1.90e-03]
314200 [1.55e+00, 1.34e-03]
314400 [1.55e+00, 1.71e-03]
314600 [1.56e+00, 1.67e-03]
314800 [1.56e+00, 1.41e-03]
315000 [1.56e+00, 1.72e-03]
315200 [1.56e+00, 1.64e-03]
315400 [1.56e+00, 1.47e-03]
315600 [1.56e+00, 1.98e-03]
315800 [1.56e+00, 1.33e-03]
316000 [1.57e+00, 1.23e-03]
316200 [1.57e+00, 1.71e-03]
316400 [1.57e+00, 1.03e-03]
316600 [1.57e+00, 1.18e-03]
316800 [1.55e+00, 6.04e-02]
317000 [1.55e+00, 6.11e-02]
317200 [1.55e+00, 6.16e-02]
317400 [1.56e+00, 6.21e-02]
317600 [1.56e+00, 6.26e-02]
317800 [1.56e+00, 6.31e-02]
318000 [1.56e+00, 6.37e-02]
318200 [1.56e+00, 6.43e-02]
318400 [1.56e+00, 6.49e-02]
318600 [1.56e+00, 6.55e-02]
318800 [1.57e+00, 6.62e-02]
319000 [1.57e+00, 6.69e-02]
319200 [1.57e+00, 6.76e-02]
319400 [1.57e+00, 6.72e-02]
319600 [1.57e+00, 6.80e-02]
319800 [1.57e+00, 6.42e-02]
320000 [1.57e+00, 6.21e-02]
320200 [1.58e+00, 5.82e-02]
320400 [1.58e+00, 5.45e-02]
320600 [1.58e+00, 4.99e-02]
320800 [1.58e+00, 4.68e-02]
321000 [1.58e+00, 4.32e-02]
321200 [1.58e+00, 3.94e-02]
321400 [1.58e+00, 3.62e-02]
321600 [1.58e+00, 3.45e-02]
321800 [1.58e+00, 2.92e-02]
322000 [1.58e+00, 2.72e-02]
322200 [1.58e+00, 2.52e-02]
322400 [1.59e+00, 2.19e-02]
322600 [1.59e+00, 1.91e-02]
322800 [1.59e+00, 1.65e-02]
323000 [1.59e+00, 1.35e-02]
323200 [1.59e+00, 1.10e-02]
323400 [1.59e+00, 8.63e-03]
323600 [1.59e+00, 6.65e-03]
323800 [1.59e+00, 5.18e-03]
324000 [1.60e+00, 3.93e-03]
324200 [1.60e+00, 3.77e-03]
324400 [1.60e+00, 3.14e-03]
324600 [1.60e+00, 2.58e-03]
324800 [1.60e+00, 2.13e-03]
325000 [1.60e+00, 3.00e-03]
325200 [1.60e+00, 2.40e-03]
325400 [1.60e+00, 2.01e-03]
325600 [1.60e+00, 2.82e-04]
325800 [1.61e+00, 1.30e-03]
326000 [1.59e+00, -2.53e-02]
326200 [1.59e+00, -2.50e-02]
326400 [1.59e+00, -2.44e-02]
326600 [1.60e+00, -2.37e-02]
326800 [1.60e+00, -2.30e-02]
327000 [1.60e+00, -2.22e-02]
327200 [1.60e+00, -2.14e-02]
327400 [1.60e+00, -2.06e-02]
327600 [1.60e+00, -1.98e-02]
327800 [1.61e+00, -1.89e-02]
328000 [1.61e+00, -1.80e-02]
328200 [1.61e+00, -1.71e-02]
328400 [1.61e+00, -1.54e-02]
328600 [1.61e+00, -1.44e-02]
328800 [1.61e+00, -1.09e-02]
329000 [1.61e+00, -7.33e-03]
329200 [1.61e+00, -5.04e-03]
329400 [1.62e+00, -3.81e-03]
329600 [1.62e+00, -2.25e-03]
329800 [1.62e+00, -7.80e-04]
330000 [1.62e+00, 3.49e-04]
330200 [1.62e+00, 1.36e-03]
330400 [1.62e+00, 2.10e-03]
330600 [1.62e+00, 2.60e-03]
330800 [1.62e+00, 2.66e-03]
331000 [1.62e+00, 2.58e-03]
331200 [1.62e+00, 3.00e-03]
331400 [1.63e+00, 3.07e-03]
331600 [1.63e+00, 2.81e-03]
331800 [1.63e+00, 1.87e-03]
332000 [1.63e+00, 1.87e-03]
332200 [1.63e+00, 1.70e-03]
332400 [1.63e+00, 2.09e-03]
332600 [1.63e+00, 1.62e-03]
332800 [1.63e+00, 1.71e-03]
333000 [1.63e+00, 1.67e-03]
333200 [1.64e+00, 1.80e-03]
333400 [1.64e+00, 1.66e-03]
333600 [1.64e+00, 1.92e-03]
333800 [1.64e+00, 1.26e-03]
334000 [1.64e+00, 1.53e-03]
334200 [1.64e+00, 1.81e-03]
334400 [1.64e+00, 8.89e-04]
334600 [1.64e+00, 1.39e-03]
334800 [1.65e+00, 1.74e-03]
335000 [1.65e+00, 1.25e-03]
335200 [1.65e+00, 1.65e-03]
335400 [1.65e+00, 1.25e-03]
335600 [1.65e+00, 1.67e-03]
335800 [1.64e+00, -3.02e-02]
336000 [1.64e+00, -3.22e-02]
336200 [1.64e+00, -3.16e-02]
336400 [1.64e+00, -3.10e-02]
336600 [1.64e+00, -3.04e-02]
336800 [1.64e+00, -2.97e-02]
337000 [1.65e+00, -2.90e-02]
337200 [1.65e+00, -2.82e-02]
337400 [1.65e+00, -2.75e-02]
337600 [1.65e+00, -2.67e-02]
337800 [1.65e+00, -2.59e-02]
338000 [1.65e+00, -2.50e-02]
338200 [1.65e+00, -2.38e-02]
338400 [1.66e+00, -2.20e-02]
338600 [1.66e+00, -1.83e-02]
338800 [1.66e+00, -1.71e-02]
339000 [1.66e+00, -1.16e-02]
339200 [1.66e+00, -1.07e-02]
339400 [1.66e+00, -7.87e-03]
339600 [1.66e+00, -3.24e-03]
339800 [1.66e+00, -1.94e-03]
340000 [1.66e+00, 1.28e-03]
340200 [1.67e+00, 1.47e-03]
340400 [1.67e+00, 2.47e-03]
340600 [1.67e+00, 1.52e-03]
340800 [1.67e+00, 2.04e-03]
341000 [1.67e+00, 1.75e-03]
341200 [1.67e+00, 2.17e-03]
341400 [1.67e+00, 8.75e-04]
341600 [1.67e+00, 1.29e-03]
341800 [1.68e+00, 1.63e-03]
342000 [1.68e+00, 2.34e-03]
342200 [1.68e+00, 1.49e-03]
342400 [1.68e+00, 1.53e-03]
342600 [1.68e+00, 1.91e-03]
342800 [1.68e+00, 1.42e-03]
343000 [1.68e+00, 1.50e-03]
343200 [1.68e+00, 1.52e-03]
343400 [1.69e+00, 1.35e-03]
343600 [1.69e+00, 1.79e-03]
343800 [1.69e+00, 1.51e-03]
344000 [1.69e+00, 9.82e-04]
344200 [1.69e+00, 1.32e-03]
344400 [1.69e+00, 1.13e-03]
344600 [1.69e+00, 5.58e-04]
344800 [1.69e+00, 7.77e-04]
345000 [1.69e+00, 1.62e-03]
345200 [1.70e+00, 1.55e-03]
345400 [1.70e+00, 1.00e-03]
345600 [1.70e+00, -1.74e-05]
345800 [1.70e+00, 1.21e-03]
346000 [1.63e+00, -2.66e-02]
346200 [1.63e+00, -2.64e-02]
346400 [1.63e+00, -2.63e-02]
346600 [1.63e+00, -2.61e-02]
346800 [1.63e+00, -2.59e-02]
347000 [1.63e+00, -2.57e-02]
347200 [1.63e+00, -2.55e-02]
347400 [1.63e+00, -2.52e-02]
347600 [1.63e+00, -2.50e-02]
347800 [1.63e+00, -2.47e-02]
348000 [1.63e+00, -2.38e-02]
348200 [1.63e+00, -2.35e-02]
348400 [1.63e+00, -2.25e-02]
348600 [1.63e+00, -2.21e-02]
348800 [1.63e+00, -2.14e-02]
349000 [1.63e+00, -2.05e-02]
349200 [1.63e+00, -1.98e-02]
349400 [1.63e+00, -1.88e-02]
349600 [1.63e+00, -1.82e-02]
349800 [1.63e+00, -1.70e-02]
350000 [1.63e+00, -1.65e-02]
350200 [1.63e+00, -1.52e-02]
350400 [1.63e+00, -1.42e-02]
350600 [1.63e+00, -1.33e-02]
350800 [1.63e+00, -1.18e-02]
351000 [1.63e+00, -9.95e-03]
351200 [1.63e+00, -8.66e-03]
351400 [1.63e+00, -7.34e-03]
351600 [1.63e+00, -4.47e-03]
351800 [1.63e+00, -3.49e-03]
352000 [1.63e+00, -2.04e-03]
352200 [1.64e+00, 7.17e-04]
352400 [1.64e+00, 1.61e-03]
352600 [1.64e+00, 2.21e-03]
352800 [1.64e+00, 2.67e-03]
353000 [1.64e+00, 2.34e-03]
353200 [1.64e+00, 2.91e-03]
353400 [1.64e+00, 3.66e-03]
353600 [1.64e+00, 2.51e-03]
353800 [1.64e+00, 2.37e-03]
354000 [1.64e+00, 2.38e-03]
354200 [1.64e+00, 1.59e-03]
354400 [1.64e+00, 1.33e-03]
354600 [1.64e+00, 1.71e-03]
354800 [1.65e+00, 2.73e-03]
355000 [1.65e+00, 3.04e-03]
355200 [1.65e+00, 1.89e-03]
355400 [1.65e+00, 1.32e-03]
355600 [1.65e+00, 1.42e-03]
355800 [1.65e+00, 6.43e-04]
356000 [1.65e+00, 1.36e-03]
356200 [1.65e+00, 1.97e-03]
356400 [1.65e+00, 9.97e-04]
356600 [1.66e+00, 1.66e-03]
356800 [1.66e+00, 1.35e-03]
357000 [1.66e+00, 1.91e-03]
357200 [1.66e+00, 1.49e-03]
357400 [1.66e+00, 1.28e-03]
357600 [1.66e+00, 1.47e-03]
357800 [1.66e+00, 1.25e-03]
358000 [1.66e+00, 1.29e-03]
358200 [1.66e+00, 1.27e-03]
358400 [1.67e+00, 1.37e-03]
358600 [1.67e+00, -1.60e-04]
358800 [1.67e+00, 4.74e-04]
359000 [1.67e+00, 1.40e-03]
359200 [1.67e+00, 1.71e-03]
359400 [1.67e+00, 1.40e-03]
359600 [1.67e+00, 1.75e-03]
359800 [1.67e+00, 1.46e-03]
360000 [1.67e+00, 1.05e-03]
360200 [1.68e+00, -1.31e-03]
360400 [1.68e+00, 9.92e-06]
360600 [1.68e+00, 1.05e-03]
360800 [1.68e+00, 1.53e-03]
361000 [1.61e+00, -6.43e-02]
361200 [1.61e+00, -6.42e-02]
361400 [1.61e+00, -6.40e-02]
361600 [1.61e+00, -6.39e-02]
361800 [1.61e+00, -6.37e-02]
362000 [1.61e+00, -6.35e-02]
362200 [1.61e+00, -6.33e-02]
362400 [1.61e+00, -6.30e-02]
362600 [1.61e+00, -6.28e-02]
362800 [1.61e+00, -6.25e-02]
363000 [1.61e+00, -6.22e-02]
363200 [1.61e+00, -6.19e-02]
363400 [1.61e+00, -6.15e-02]
363600 [1.61e+00, -6.04e-02]
363800 [1.61e+00, -6.00e-02]
364000 [1.61e+00, -5.82e-02]
364200 [1.62e+00, -5.77e-02]
364400 [1.62e+00, -5.55e-02]
364600 [1.62e+00, -5.33e-02]
364800 [1.62e+00, -5.24e-02]
365000 [1.62e+00, -4.90e-02]
365200 [1.62e+00, -4.60e-02]
365400 [1.62e+00, -4.47e-02]
365600 [1.62e+00, -4.16e-02]
365800 [1.62e+00, -3.87e-02]
366000 [1.62e+00, -3.42e-02]
366200 [1.62e+00, -3.13e-02]
366400 [1.62e+00, -2.59e-02]
366600 [1.63e+00, -2.31e-02]
366800 [1.63e+00, -1.90e-02]
367000 [1.63e+00, -1.44e-02]
367200 [1.63e+00, -1.12e-02]
367400 [1.63e+00, -7.39e-03]
367600 [1.63e+00, -4.20e-03]
367800 [1.63e+00, -2.84e-03]
368000 [1.63e+00, -3.12e-04]
368200 [1.63e+00, 6.31e-04]
368400 [1.63e+00, 1.50e-03]
368600 [1.63e+00, 1.63e-03]
368800 [1.63e+00, 2.14e-03]
369000 [1.63e+00, 1.39e-03]
369200 [1.64e+00, 2.02e-03]
369400 [1.64e+00, 8.29e-04]
369600 [1.64e+00, 1.97e-03]
369800 [1.64e+00, 1.86e-03]
370000 [1.64e+00, 1.76e-03]
370200 [1.64e+00, 2.43e-03]
370400 [1.64e+00, 1.51e-03]
370600 [1.64e+00, 1.89e-03]
370800 [1.64e+00, 2.35e-03]
371000 [1.65e+00, 5.87e-04]
371200 [1.65e+00, 1.93e-04]
371400 [1.65e+00, 6.95e-04]
371600 [1.65e+00, 6.96e-04]
371800 [1.65e+00, 1.42e-03]
372000 [1.65e+00, 1.75e-03]
372200 [1.65e+00, 1.89e-03]
372400 [1.65e+00, 9.35e-04]
372600 [1.65e+00, 1.32e-03]
372800 [1.66e+00, 7.31e-04]
373000 [1.66e+00, 1.07e-03]
373200 [1.66e+00, -5.49e-05]
373400 [1.66e+00, 1.05e-03]
373600 [1.66e+00, 1.65e-03]
373800 [1.66e+00, 1.85e-03]
374000 [1.66e+00, 1.25e-03]
374200 [1.66e+00, 7.59e-04]
374400 [1.67e+00, 1.20e-03]
374600 [1.67e+00, 1.32e-03]
374800 [1.62e+00, -9.26e-03]
375000 [1.62e+00, -9.04e-03]
375200 [1.62e+00, -8.77e-03]
375400 [1.62e+00, -8.45e-03]
375600 [1.62e+00, -8.10e-03]
375800 [1.62e+00, -7.73e-03]
376000 [1.62e+00, -7.32e-03]
376200 [1.63e+00, -6.89e-03]
376400 [1.63e+00, -6.43e-03]
376600 [1.63e+00, -5.95e-03]
376800 [1.63e+00, -5.43e-03]
377000 [1.63e+00, -4.89e-03]
377200 [1.63e+00, -4.54e-03]
377400 [1.63e+00, -3.93e-03]
377600 [1.63e+00, -3.32e-03]
377800 [1.63e+00, -2.70e-03]
378000 [1.64e+00, -1.94e-03]
378200 [1.64e+00, -1.20e-03]
378400 [1.64e+00, -1.43e-03]
378600 [1.64e+00, -3.28e-04]
378800 [1.64e+00, -1.43e-04]
379000 [1.64e+00, 2.53e-04]
379200 [1.64e+00, 1.36e-03]
379400 [1.64e+00, 9.75e-04]
379600 [1.64e+00, 2.97e-03]
379800 [1.64e+00, 3.93e-03]
380000 [1.65e+00, 3.88e-03]
380200 [1.65e+00, 2.22e-03]
380400 [1.65e+00, 3.24e-03]
380600 [1.65e+00, 2.55e-03]
380800 [1.65e+00, 2.76e-03]
381000 [1.65e+00, 7.68e-04]
381200 [1.65e+00, 7.97e-04]
381400 [1.65e+00, 1.23e-03]
381600 [1.65e+00, 1.57e-03]
381800 [1.65e+00, 2.17e-03]
382000 [1.66e+00, 6.41e-04]
382200 [1.66e+00, 1.34e-03]
382400 [1.66e+00, 2.07e-03]
382600 [1.66e+00, 2.76e-03]
382800 [1.66e+00, 1.81e-03]
383000 [1.66e+00, 4.00e-04]
383200 [1.66e+00, 1.07e-03]
383400 [1.66e+00, 4.96e-04]
383600 [1.66e+00, 1.44e-03]
383800 [1.67e+00, 1.13e-03]
384000 [1.67e+00, 1.13e-03]
384200 [1.67e+00, 1.49e-03]
384400 [1.67e+00, 1.83e-03]
384600 [1.67e+00, 7.96e-04]
384800 [1.67e+00, 1.31e-03]
385000 [1.67e+00, 1.64e-03]
385200 [1.67e+00, 1.45e-03]
385400 [1.68e+00, 1.22e-03]
385600 [1.68e+00, 8.38e-04]
385800 [1.68e+00, 1.23e-03]
386000 [1.68e+00, 5.69e-04]
386200 [1.68e+00, 1.23e-03]
386400 [1.68e+00, 5.53e-04]
386600 [1.68e+00, 3.78e-04]
386800 [1.68e+00, 1.12e-03]
387000 [1.68e+00, 1.50e-03]
387200 [1.69e+00, 4.98e-04]
387400 [1.69e+00, 8.15e-04]
387600 [1.69e+00, 9.83e-04]
387800 [1.69e+00, 1.54e-03]
388000 [1.69e+00, 6.03e-03]
388200 [1.69e+00, 2.40e-02]
388400 [1.69e+00, 2.46e-02]
388600 [1.69e+00, 2.53e-02]
388800 [1.69e+00, 2.59e-02]
389000 [1.69e+00, 2.66e-02]
389200 [1.70e+00, 2.74e-02]
389400 [1.70e+00, 2.81e-02]
389600 [1.70e+00, 2.89e-02]
389800 [1.70e+00, 2.96e-02]
390000 [1.70e+00, 3.05e-02]
390200 [1.70e+00, 3.13e-02]
390400 [1.70e+00, 3.21e-02]
390600 [1.71e+00, 3.30e-02]
390800 [1.71e+00, 2.89e-02]
391000 [1.71e+00, 2.91e-02]
391200 [1.71e+00, 2.54e-02]
391400 [1.71e+00, 2.62e-02]
391600 [1.71e+00, 2.21e-02]
391800 [1.71e+00, 2.30e-02]
392000 [1.71e+00, 1.88e-02]
392200 [1.72e+00, 1.97e-02]
392400 [1.72e+00, 1.54e-02]
392600 [1.72e+00, 1.64e-02]
392800 [1.72e+00, 1.27e-02]
393000 [1.72e+00, 9.70e-03]
393200 [1.72e+00, 1.06e-02]
393400 [1.72e+00, 8.02e-03]
393600 [1.72e+00, 6.04e-03]
393800 [1.72e+00, 4.60e-03]
394000 [1.73e+00, 3.56e-03]
394200 [1.73e+00, 2.66e-03]
394400 [1.73e+00, 2.40e-03]
394600 [1.73e+00, 1.07e-03]
394800 [1.73e+00, 9.42e-04]
395000 [1.73e+00, 1.23e-03]
395200 [1.73e+00, 1.61e-03]
395400 [1.73e+00, 9.02e-04]
395600 [1.74e+00, 1.32e-03]
395800 [1.74e+00, 1.54e-03]
396000 [1.74e+00, 1.06e-03]
396200 [1.74e+00, 2.10e-04]
396400 [1.74e+00, 8.81e-04]
396600 [1.74e+00, 1.52e-03]
396800 [1.74e+00, 6.99e-04]
397000 [1.74e+00, 7.89e-04]
397200 [1.75e+00, 1.14e-03]
397400 [1.75e+00, 1.74e-03]
397600 [1.75e+00, 1.29e-03]
397800 [1.75e+00, 1.15e-03]
398000 [1.75e+00, 1.73e-03]
398200 [1.75e+00, 1.25e-03]
398400 [1.75e+00, 8.14e-04]
398600 [1.75e+00, 1.31e-03]
398800 [1.76e+00, 5.17e-04]
399000 [1.76e+00, 1.06e-03]
399200 [1.70e+00, 5.69e-02]
399400 [1.69e+00, 6.09e-02]
399600 [1.69e+00, 6.10e-02]
399800 [1.69e+00, 6.11e-02]
400000 [1.69e+00, 6.12e-02]
400200 [1.69e+00, 6.14e-02]
400400 [1.69e+00, 6.16e-02]
400600 [1.69e+00, 6.18e-02]
400800 [1.69e+00, 6.20e-02]
401000 [1.69e+00, 6.22e-02]
401200 [1.69e+00, 6.24e-02]
401400 [1.70e+00, 6.27e-02]
401600 [1.70e+00, 6.16e-02]
401800 [1.70e+00, 6.19e-02]
402000 [1.70e+00, 6.19e-02]
402200 [1.70e+00, 6.13e-02]
402400 [1.70e+00, 6.08e-02]
402600 [1.70e+00, 5.97e-02]
402800 [1.70e+00, 5.89e-02]
403000 [1.70e+00, 5.81e-02]
403200 [1.70e+00, 5.64e-02]
403400 [1.70e+00, 5.43e-02]
403600 [1.70e+00, 5.20e-02]
403800 [1.70e+00, 4.97e-02]
404000 [1.70e+00, 4.68e-02]
404200 [1.70e+00, 4.36e-02]
404400 [1.70e+00, 4.08e-02]
404600 [1.70e+00, 3.82e-02]
404800 [1.70e+00, 3.49e-02]
405000 [1.70e+00, 3.19e-02]
405200 [1.70e+00, 2.99e-02]
405400 [1.71e+00, 2.63e-02]
405600 [1.71e+00, 2.21e-02]
405800 [1.71e+00, 1.94e-02]
406000 [1.71e+00, 1.64e-02]
406200 [1.71e+00, 1.39e-02]
406400 [1.71e+00, 1.10e-02]
406600 [1.71e+00, 7.11e-03]
406800 [1.71e+00, 4.67e-03]
407000 [1.71e+00, 3.41e-03]
407200 [1.71e+00, 2.41e-03]
407400 [1.71e+00, 2.69e-03]
407600 [1.71e+00, 2.47e-03]
407800 [1.71e+00, 1.82e-03]
408000 [1.71e+00, 2.03e-03]
408200 [1.71e+00, 1.48e-03]
408400 [1.72e+00, 1.48e-03]
408600 [1.72e+00, 2.04e-03]
408800 [1.72e+00, 7.75e-04]
409000 [1.72e+00, 1.57e-03]
409200 [1.72e+00, 1.57e-03]
409400 [1.72e+00, 1.12e-03]
409600 [1.72e+00, 6.33e-04]
409800 [1.72e+00, 1.45e-03]
410000 [1.72e+00, 1.47e-03]
410200 [1.72e+00, 3.53e-04]
410400 [1.73e+00, 1.96e-03]
410600 [1.73e+00, 5.01e-04]
410800 [1.73e+00, 1.20e-03]
411000 [1.73e+00, 2.26e-04]
411200 [1.73e+00, 8.48e-04]
411400 [1.73e+00, 7.87e-04]
411600 [1.73e+00, 9.01e-04]
411800 [1.73e+00, 1.27e-03]
412000 [1.73e+00, -2.34e-02]
412200 [1.73e+00, -2.26e-02]
412400 [1.73e+00, -2.19e-02]
412600 [1.73e+00, -2.12e-02]
412800 [1.73e+00, -2.04e-02]
413000 [1.73e+00, -1.96e-02]
413200 [1.73e+00, -1.88e-02]
413400 [1.74e+00, -1.80e-02]
413600 [1.74e+00, -1.71e-02]
413800 [1.74e+00, -1.62e-02]
414000 [1.74e+00, -1.53e-02]
414200 [1.74e+00, -1.35e-02]
414400 [1.74e+00, -1.17e-02]
414600 [1.74e+00, -1.05e-02]
414800 [1.74e+00, -8.13e-03]
415000 [1.75e+00, -7.17e-03]
415200 [1.75e+00, -4.20e-03]
415400 [1.75e+00, -2.01e-03]
415600 [1.75e+00, -5.53e-04]
415800 [1.75e+00, 4.10e-04]
416000 [1.75e+00, 1.08e-03]
416200 [1.75e+00, 1.53e-03]
416400 [1.75e+00, 9.11e-04]
416600 [1.76e+00, 1.65e-03]
416800 [1.76e+00, 1.47e-03]
417000 [1.76e+00, 1.14e-03]
417200 [1.76e+00, 1.19e-03]
417400 [1.76e+00, 1.48e-03]
417600 [1.76e+00, 1.79e-03]
417800 [1.76e+00, 8.57e-04]
418000 [1.76e+00, 1.32e-03]
418200 [1.76e+00, 9.83e-04]
418400 [1.77e+00, 1.34e-03]
418600 [1.77e+00, 1.25e-03]
418800 [1.77e+00, 9.81e-04]
