"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
0.1408,0.9255728591,3.676020283,0.8911958936,1.780092858,2.997437736,1.172955374,0.1254019873,0.03863259826
0.1472,0.9328926068,3.675310589,0.8866940165,1.780155598,2.997219132,1.173215729,0.1255361162,0.038624447
0.1536,0.9394503411,3.678470179,0.8853333401,1.782220257,2.997694618,1.172985539,0.1257231823,0.03866369092
0.16,0.9339899955,3.680040061,0.8894549679,1.782758575,2.998030258,1.172670996,0.1256407266,0.03868451335
0.1664,0.925801744,3.677135094,0.8918649621,1.7807015,2.997623162,1.172830478,0.1254267121,0.03864707973
0.1728,0.9298115288,3.674960133,0.8881303982,1.779787396,2.997200373,1.173182632,0.125467776,0.03861969024
0.1792,0.9385304891,3.67737407,0.8850626767,1.781580244,2.997510181,1.17309923,0.125685914,0.03865017441
0.1856,0.9368177032,3.680041059,0.8878998712,1.782921275,2.998001691,1.172733307,0.1256970913,0.03868398097
0.192,0.9274444374,3.678335143,0.8918244455,1.781446298,2.997807095,1.172727612,0.1254808495,0.03866283524
0.1984,0.9272377709,3.67512994,0.8896556229,1.779722181,2.997264603,1.173099869,0.1254191418,0.03862144435
0.2048,0.9364482447,3.676301714,0.8854471169,1.780888914,2.997346144,1.173181294,0.1256253222,0.03863695078
0.2112,0.9387617006,3.679557251,0.8864845477,1.7827684,2.997895798,1.172835927,0.1257277776,0.03867743365
0.2176,0.930138474,3.679350621,0.89107601,1.782157528,2.997950933,1.172668223,0.1255522465,0.03867602941
0.224,0.925724387,3.675810606,0.8909642026,1.779990701,2.997400318,1.172983508,0.1254012046,0.03862991804
0.2304,0.9335835749,3.675451209,0.8864153166,1.780270684,2.99723437,1.173215548,0.1255525512,0.0386262588
0.2368,0.9394749946,3.678696881,0.885480557,1.782343703,2.997734785,1.172958121,0.1257275281,0.03866651204
0.2432,0.9332934109,3.679969388,0.8897872961,1.782679654,2.998025036,1.172664156,0.1256256587,0.03868371345
0.2496,0.9256219994,3.676870315,0.8917742704,1.780548903,2.997580662,1.172857218,0.125418358,0.03864361614
0.256,0.9304740994,3.674994975,0.8877931203,1.779845379,2.997197292,1.173194654,0.1254817384,0.03862022047
0.2624,0.9388449615,3.677622702,0.8850658705,1.78173118,2.997550641,1.173075992,0.1256965231,0.03865323108
0.2688,0.9362492156,3.680085157,0.8882443324,1.782912907,2.99801524,1.172715364,0.1256864967,0.03868466469
0.2752,0.9269712193,3.678075322,0.8918974339,1.781277579,2.997768407,1.172747347,0.1254668232,0.03865942577
0.2816,0.927735329,3.675045853,0.8893245522,1.779707821,2.997243487,1.173121875,0.1254275992,0.0386204572
0.288,0.9369948549,3.676527638,0.8853070278,1.781040638,2.997379093,1.173166738,0.1256402919,0.03863974977
0.2944,0.9384274149,3.679702149,0.8867718058,1.782828149,2.99792507,1.172810621,0.125723531,0.03867933204
0.3008,0.9294769004,3.67915324,0.89129725,1.782011001,2.997924161,1.172676877,0.1255356563,0.03867349403
0.3072,0.9259468105,3.675620056,0.8907075464,1.779903187,2.997365146,1.17301114,0.1254021886,0.03862750165
0.3136,0.934262134,3.675611533,0.8861571487,1.780395385,2.997253352,1.173212603,0.1255690798,0.03862830302
0.32,0.9394323657,3.678912908,0.8856573369,1.782457766,2.997773792,1.172930488,0.1257303335,0.03866921695
0.3264,0.9325866342,3.679873426,0.8901069273,1.782586186,2.998015596,1.172660093,0.125609956,0.03868257424
0.3328,0.9255152961,3.676612874,0.8916490503,1.780404921,2.997538538,1.17288478,0.1254115789,0.03864026018
0.3392,0.9311550564,3.675055242,0.8874636285,1.779917776,2.997198393,1.173204067,0.1254965344,0.03862106488
0.3456,0.9390983308,3.677870291,0.8851018848,1.781878184,2.997591736,1.173051393,0.1257058681,0.03865627781
0.352,0.9356415665,3.68010426,0.8885924401,1.782888608,2.998024757,1.172699629,0.1256747078,0.03868503308
0.3584,0.9265561762,3.67780906,0.8919340183,1.781109056,2.997728111,1.172769063,0.1254538185,0.03865592785
0.3648,0.92828048,3.674988086,0.8889861379,1.779710216,2.99722616,1.173141974,0.1254374996,0.03861981178
0.3712,0.9374972239,3.676762455,0.8851974039,1.781194619,2.997414333,1.173149936,0.1256545083,0.0386426482
0.3776,0.9380342249,3.679826754,0.8870771132,1.782873625,2.997951278,1.172786547,0.1257177697,0.03868099376
0.384,0.9288455915,3.678937778,0.8914888049,1.78185646,2.997894156,1.172688227,0.1255193353,0.03867070515
0.3904,0.9262374262,3.675450637,0.8904287488,1.77983112,2.997332581,1.173037982,0.1254049237,0.03862537521
0.3968,0.9349218257,3.675789823,0.8859218838,1.780528446,2.997275882,1.173206929,0.1255855378,0.03863055668
0.4032,0.939322687,3.679116283,0.8858621375,1.782561393,2.99781126,1.172902905,0.1257315736,0.0386717816
0.4096,0.9318769294,3.679752844,0.890410306,1.78247896,2.998002021,1.172658858,0.1255937697,0.03868110094
0.416,0.9254826975,3.676365721,0.8914908501,1.780271139,2.997497228,1.172912877,0.1254064534,0.03863705213
0.4224,0.9318475275,3.675140028,0.8871450144,1.78000365,2.997203639,1.173210795,0.1255120049,0.03862220867
0.4288,0.9392882214,3.678114595,0.8851705131,1.782020012,2.997633063,1.173025673,0.1257138653,0.03865928922
0.4352,0.9350005008,3.680097889,0.8889406013,1.782848376,2.99803013,1.172686267,0.1256618287,0.03868507646
0.4416,0.926203944,3.677539346,0.8919338053,1.780942728,2.997686635,1.17279253,0.125441983,0.03865238326
0.448,0.9288672894,3.674956955,0.8886437856,1.779729097,2.997212785,1.173159967,0.1254487278,0.03861951016
0.4544,0.9379507182,3.677003996,0.8851192795,1.781349445,2.997451525,1.173131051,0.1256678396,0.0386456236
0.4608,0.9375856266,3.679929719,0.8873975847,1.782904241,2.997974151,1.172763947,0.1257105426,0.03868239782
