"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
1.2608,1.805743672,-3.436203673,3.71832247,1.805962929,1.328789307,5.407719318,0.1645400885,0.05193405831
1.2672,0.8067701646,-3.19936437,3.70674335,1.801970891,1.697610708,5.339751306,0.1671707387,0.05275268096
1.2736,0.03985412213,-2.966534743,3.699051822,1.798048274,2.199306537,5.227869684,0.1680653607,0.05334354354
1.28,-0.6136623462,-2.741899483,3.69307288,1.792967882,2.757740108,5.078910289,0.1676781719,0.05340046299
1.2864,-0.8941774288,-2.665478244,3.690559654,1.787525826,3.28840117,4.929783342,0.1659771344,0.05332808529
1.2928,-0.9034759008,-2.65810704,3.693616617,1.784829467,3.7041522,4.81152205,0.1636299725,0.05318402576
1.2992,-0.6951464431,-2.760585532,3.700182913,1.784172378,3.981188516,4.736868638,0.1611596415,0.05305162929
1.3056,-0.2194279721,-2.956062381,3.710222171,1.785861728,4.083998778,4.727499915,0.158669363,0.053056887
1.312,0.3188511628,-3.148030197,3.719234728,1.788323183,4.017184554,4.774698439,0.1565922013,0.05293538162
1.3184,0.9172020772,-3.362811454,3.725560591,1.790799855,3.814849468,4.86586892,0.155095818,0.05272845104
1.3248,1.483081884,-3.53129631,3.730807447,1.79451474,3.505887985,4.986743112,0.1543293121,0.05249082305
1.3312,1.873539699,-3.638141825,3.733180343,1.797857692,3.153923644,5.110917437,0.1543682806,0.05215004082
1.3376,2.122676761,-3.708916751,3.732415123,1.799914606,2.812027803,5.226261083,0.155047197,0.05182934065
1.344,2.159469964,-3.711274268,3.729161564,1.801241293,2.524387072,5.319982566,0.1563890316,0.05160606201
1.3504,2.013097806,-3.679873729,3.724509913,1.802055434,2.335201376,5.382939413,0.1582228859,0.05156999065
1.3568,1.756258909,-3.617683705,3.720514644,1.802865131,2.254300317,5.416149455,0.1601850832,0.0517826204
1.3632,1.391061765,-3.521617642,3.715815192,1.802453831,2.282268478,5.417463562,0.1619637889,0.05207772382
1.3696,1.02545519,-3.429549464,3.710144849,1.800515805,2.403363621,5.392313486,0.1632820041,0.05236862243
1.376,0.7015313763,-3.338081193,3.705420006,1.798449367,2.584058441,5.348713348,0.164066428,0.05263569579
1.3824,0.4428073001,-3.267205335,3.702610194,1.796602165,2.795724427,5.293458041,0.1642587959,0.05282416121
1.3888,0.300310908,-3.232500227,3.70185586,1.794755389,3.002550208,5.238894893,0.163813015,0.05292089705
1.3952,0.2543601444,-3.224679138,3.702087905,1.792835042,3.175925902,5.193398601,0.1629067308,0.05291044169
1.4016,0.3152329478,-3.256497085,3.703521821,1.791581805,3.298894467,5.163732435,0.1617841759,0.05285680249
1.408,0.4653748606,-3.313054752,3.707187458,1.791954399,3.358154287,5.154869833,0.160650391,0.05283358106
1.4144,0.6554659243,-3.380227996,3.711743455,1.793101519,3.354712755,5.16541717,0.1596012173,0.05278831512
1.4208,0.8727741188,-3.455091478,3.715228129,1.794012136,3.295796253,5.193336678,0.1587106494,0.0526824699
1.4272,1.078234011,-3.519897096,3.717204575,1.794935359,3.194313398,5.23341316,0.1581492712,0.05253690451
1.4336,1.245444943,-3.572742978,3.718418342,1.796344026,3.070854685,5.278633531,0.1580022319,0.05239659198
1.44,1.360915293,-3.608625753,3.719337749,1.798016891,2.943412973,5.32379789,0.1582082021,0.052289529
1.4464,1.402664,-3.622108279,3.718713506,1.798887959,2.829744752,5.363287488,0.158675753,0.05218652485
