"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.9792,0.8543549859,-3.44750085,3.710850231,1.794188417,2.939012968,5.302289254,0.04102065515,0.06187968684
0.9856,0.8529072384,-3.44701228,3.711439436,1.794447869,2.939126997,5.302220893,0.04102586398,0.06188619051
0.992,0.8508460637,-3.446430278,3.711086509,1.794046738,2.93902421,5.302220108,0.04102406399,0.06187715671
0.9984,0.8517671521,-3.446774879,3.710417981,1.79368423,2.938886268,5.302287558,0.04101859118,0.06186842702
1.0048,0.8540975166,-3.44744656,3.710613571,1.794011879,2.938958142,5.302304466,0.04101895985,0.06187557564
1.0112,0.8536444189,-3.447243002,3.711338254,1.794444577,2.939112578,5.302239818,0.04102475313,0.06188593802
1.0176,0.8512632669,-3.446534086,3.711289318,1.794213522,2.939074808,5.302209396,0.04102542706,0.06188100516
1.024,0.8511366395,-3.446571209,3.710574629,1.793734626,2.93891305,5.302266089,0.04102006533,0.06186975218
1.0304,0.8535202931,-3.447292283,3.710437996,1.793847078,2.938912721,5.30231035,0.04101789862,0.06187183317
1.0368,0.8541664403,-3.447416964,3.711148074,1.794365791,2.939076296,5.302262701,0.04102304375,0.06188393975
1.0432,0.8519336125,-3.446722101,3.711418267,1.794352831,2.939111455,5.302208483,0.04102612545,0.06188415638
1.0496,0.8507925785,-3.446445271,3.710794987,1.793851084,2.938958001,5.302243289,0.04102188229,0.0618725629
1.056,0.8527450378,-3.447070465,3.710360449,1.793729472,2.938886027,5.302305748,0.04101768707,0.06186925747
1.0624,0.8543620191,-3.447497774,3.710906032,1.794225418,2.939025298,5.302284893,0.04102108256,0.0618805609
1.0688,0.8527289061,-3.446957926,3.711447659,1.794438219,2.939126868,5.302217631,0.04102600549,0.0618860024
1.0752,0.8507970336,-3.446420979,3.711035144,1.794009053,2.939012039,5.302223638,0.04102369576,0.06187627926
1.0816,0.8519348381,-3.446826953,3.71039543,1.79368353,2.93888344,5.302291696,0.04101834144,0.06186837204
1.088,0.8541854303,-3.447468053,3.710662515,1.794051514,2.9389699,5.302301808,0.04101929321,0.06187648935
1.0944,0.8534942999,-3.447195068,3.711369407,1.794452012,2.939117842,5.302235118,0.04102506136,0.06188615068
1.1008,0.8511450852,-3.446502683,3.711249488,1.794177805,2.939064448,5.302210978,0.04102517381,0.06188018618
1.1072,0.8512553632,-3.446611022,3.710532855,1.793716962,2.938905264,5.302271137,0.04101969674,0.06186931256
1.1136,0.853670841,-3.447333862,3.710469521,1.793880774,2.938921474,5.302309943,0.04101806637,0.06187258916
1.12,0.8540756098,-3.447385315,3.711196397,1.794389343,2.939085942,5.302257506,0.04102345917,0.0618845215
1.1264,0.85176874,-3.446674648,3.711397641,1.794325737,2.939104946,5.302207794,0.04102603803,0.06188355087
1.1328,0.8508400296,-3.446465076,3.710742583,1.793820565,2.93894687,5.302248235,0.04102146615,0.06187183615
1.1392,0.8529263392,-3.447123381,3.710368043,1.793750078,2.938889992,5.302307657,0.04101765679,0.06186969668
