"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.3501,0.8001603414,0.9536877004,0.6309775972
0.35015,0.8003714874,0.953690636,0.630975829
0.3502,0.800582481,0.953693575,0.6309740586
0.35025,0.8007933219,0.9536965176,0.6309722863
0.3503,0.8010040102,0.9536994638,0.6309705118
0.35035,0.8012145459,0.9537024134,0.6309687353
0.3504,0.8014249288,0.9537053666,0.6309669566
0.35045,0.8016351589,0.9537083234,0.630965176
0.3505,0.8018452362,0.9537112836,0.6309633931
0.35055,0.8020551606,0.9537142474,0.6309616082
0.3506,0.8022649321,0.9537172147,0.630959821
0.35065,0.8024745506,0.9537201855,0.6309580319
0.3507,0.8026840161,0.9537231599,0.6309562405
0.35075,0.8028933285,0.9537261377,0.630954447
0.3508,0.8031024877,0.9537291191,0.6309526512
0.35085,0.8033114938,0.953732104,0.6309508534
0.3509,0.8035203466,0.9537350923,0.6309490533
0.35095,0.8037290462,0.9537380842,0.630947251
0.351,0.8039375924,0.9537410796,0.6309454465
0.35105,0.8041459852,0.9537440785,0.6309436397
0.3511,0.8043542246,0.9537470809,0.6309418307
0.35115,0.8045623105,0.9537500867,0.6309400194
0.3512,0.8047702429,0.9537530961,0.6309382058
0.35125,0.8049780218,0.9537561089,0.63093639
0.3513,0.805185647,0.9537591253,0.6309345717
0.35135,0.8053931185,0.9537621451,0.6309327512
0.3514,0.8056004363,0.9537651684,0.6309309282
0.35145,0.8058076003,0.9537681952,0.630929103
0.3515,0.8060146105,0.9537712254,0.6309272753
0.35155,0.8062214668,0.9537742591,0.6309254452
0.3516,0.8064281693,0.9537772963,0.6309236126
0.35165,0.8066347177,0.953780337,0.6309217777
0.3517,0.8068411121,0.9537833811,0.6309199402
0.35175,0.8070473525,0.9537864287,0.6309181003
0.3518,0.8072534388,0.9537894798,0.6309162578
0.35185,0.8074593709,0.9537925343,0.6309144128
0.3519,0.8076651488,0.9537955922,0.6309125652
0.35195,0.8078707725,0.9537986537,0.6309107151
0.352,0.8080762418,0.9538017185,0.6309088623
0.35205,0.8082815568,0.9538047868,0.630907007
0.3521,0.8084867174,0.9538078586,0.630905149
0.35215,0.8086917236,0.9538109338,0.6309032884
0.3522,0.8088965753,0.9538140125,0.630901425
0.35225,0.8091012724,0.9538170945,0.6308995591
0.3523,0.809305815,0.9538201801,0.6308976903
0.35235,0.8095102029,0.953823269,0.6308958188
0.3524,0.8097144361,0.9538263614,0.6308939445
0.35245,0.8099185147,0.9538294572,0.6308920676
0.3525,0.8101224384,0.9538325564,0.6308901877
0.35255,0.8103262074,0.9538356591,0.6308883051
