"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|udA8"
0.02705,8.812873105E-4,-7.033915019E-5
0.0271,8.559665709E-4,-7.095045301E-5
0.02715,8.303324041E-4,-7.157022845E-5
0.0272,8.043940201E-4,-7.219825398E-5
0.02725,7.781608839E-4,-7.283430046E-5
0.0273,7.516427164E-4,-7.347813211E-5
0.02735,7.248493837E-4,-7.412950929E-5
0.0274,6.977909869E-4,-7.478818621E-5
0.02745,6.704778624E-4,-7.545391098E-5
0.0275,6.429204705E-4,-7.612642831E-5
0.02755,6.151294853E-4,-7.680547732E-5
0.0276,5.871157938E-4,-7.749079155E-5
0.02765,5.588903846E-4,-7.818210172E-5
0.0277,5.304644367E-4,-7.887913349E-5
0.02775,5.01849319E-4,-7.958160752E-5
0.0278,4.730564776E-4,-8.028924224E-5
0.02785,4.440975252E-4,-8.100175164E-5
0.0279,4.149842393E-4,-8.171884528E-5
0.02795,3.857284502E-4,-8.244023111E-5
0.028,3.563421291E-4,-8.316561326E-5
0.02805,3.268373867E-4,-8.389469209E-5
0.0281,2.972263604E-4,-8.462716696E-5
0.02815,2.675213026E-4,-8.536273407E-5
0.0282,2.37734579E-4,-8.610108647E-5
0.02825,2.078785553E-4,-8.684191691E-5
0.0283,1.779656858E-4,-8.758491561E-5
0.02835,1.480085112E-4,-8.832977031E-5
0.0284,1.180195453E-4,-8.907616912E-5
0.02845,8.80113636E-5,-8.982379828E-5
0.0285,5.79966009E-5,-9.057234226E-5
0.02855,2.798783805E-5,-9.132148654E-5
0.0286,-2.00230947E-6,-9.207091542E-5
