"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0122,-0.001771160435,0.0,-7.096365699E-4,-0.001771124733,314.1592712
0.01225,-0.001771160413,0.0,-7.0963325E-4,-0.00177112471,314.1592712
0.0123,-0.00177116039,0.0,-7.096439129E-4,-0.001771124687,314.1592712
0.01235,-0.001771160368,0.0,-7.096365848E-4,-0.001771124665,314.1592712
0.0124,-0.001771160346,0.0,-7.096332555E-4,-0.001771124642,314.1592712
0.01245,-0.001771160323,0.0,-7.09643927E-4,-0.001771124619,314.1592712
0.0125,-0.001771160301,0.0,-7.096365903E-4,-0.001771124598,314.1592712
0.01255,-0.001771160279,0.0,-7.096332688E-4,-0.001771124575,314.1592712
0.0126,-0.001771160256,0.0,-7.096439326E-4,-0.001771124552,314.1592712
0.01265,-0.001771160234,0.0,-7.096366029E-4,-0.001771124531,314.1592712
0.0127,-0.001771160212,0.0,-7.096332744E-4,-0.001771124508,314.1592712
0.01275,-0.001771160189,0.0,-7.096439445E-4,-0.001771124485,314.1592712
0.0128,-0.001771160167,0.0,-7.096366086E-4,-0.001771124464,314.1592712
0.01285,-0.001771160145,0.0,-7.096332857E-4,-0.001771124441,314.1592712
0.0129,-0.001771160122,0.0,-7.096439501E-4,-0.001771124419,314.1592712
0.01295,-0.0017711601,0.0,-7.096366192E-4,-0.001771124398,314.1592712
0.013,-0.001771160078,0.0,-7.096332913E-4,-0.001771124375,314.1592712
0.01305,-0.001771160056,0.0,-7.096439602E-4,-0.001771124353,314.1592712
0.0131,-0.001771160033,0.0,-7.096366247E-4,-0.001771124332,314.1592712
0.01315,-0.001771160011,0.0,-7.096333008E-4,-0.001771124309,314.1592712
0.0132,-0.001771159989,0.0,-7.096439656E-4,-0.001771124287,314.1592712
0.01325,-0.001771159967,0.0,-7.096366337E-4,-0.001771124266,314.1592712
0.0133,-0.001771159945,0.0,-7.09633306E-4,-0.001771124243,314.1592712
0.01335,-0.001771159922,0.0,-7.09643974E-4,-0.001771124221,314.1592712
0.0134,-0.0017711599,0.0,-7.096366388E-4,-0.0017711242,314.1592712
0.01345,-0.001771159878,0.0,-7.09633314E-4,-0.001771124178,314.1592712
0.0135,-0.001771159856,0.0,-7.09643979E-4,-0.001771124156,314.1592712
0.01355,-0.001771159833,0.0,-7.096366462E-4,-0.001771124135,314.1592712
0.0136,-0.001771159811,0.0,-7.096333187E-4,-0.001771124112,314.1592712
0.01365,-0.001771159789,0.0,-7.09643986E-4,-0.001771124091,314.1592712
0.0137,-0.001771159767,0.0,-7.096366508E-4,-0.00177112407,314.1592712
0.01375,-0.001771159745,0.0,-7.096333253E-4,-0.001771124047,314.1592712
0.0138,-0.001771159722,0.0,-7.096439903E-4,-0.001771124026,314.1592712
0.01385,-0.0017711597,0.0,-7.096366569E-4,-0.001771124005,314.1592712
0.0139,-0.001771159678,0.0,-7.096333294E-4,-0.001771123983,314.1592712
0.01395,-0.001771159656,0.0,-7.09643996E-4,-0.001771123961,314.1592712
0.014,-0.001771159634,0.0,-7.096366608E-4,-0.00177112394,314.1592712
0.01405,-0.001771159612,0.0,-7.096333347E-4,-0.001771123918,314.1592712
0.0141,-0.00177115959,0.0,-7.096439997E-4,-0.001771123897,314.1592712
0.01415,-0.001771159568,0.0,-7.096366657E-4,-0.001771123876,314.1592712
0.0142,-0.001771159546,0.0,-7.096333381E-4,-0.001771123854,314.1592712
0.01425,-0.001771159523,0.0,-7.096440042E-4,-0.001771123833,314.1592712
0.0143,-0.001771159501,0.0,-7.096366689E-4,-0.001771123812,314.1592712
0.01435,-0.001771159479,0.0,-7.096333423E-4,-0.00177112379,314.1592712
0.0144,-0.001771159457,0.0,-7.096440072E-4,-0.001771123769,314.1592712
0.01445,-0.001771159435,0.0,-7.096366727E-4,-0.001771123749,314.1592712
0.0145,-0.001771159413,0.0,-7.09633345E-4,-0.001771123727,314.1592712
0.01455,-0.001771159391,0.0,-7.096440106E-4,-0.001771123706,314.1592712
0.0146,-0.001771159369,0.0,-7.096366751E-4,-0.001771123686,314.1592712
0.01465,-0.001771159347,0.0,-7.096333684E-4,-0.001771123664,314.1592712
0.0147,-0.001771159325,0.0,-7.096300376E-4,-0.001771123641,314.1592712
0.01475,-0.001771159302,0.0,-7.096407115E-4,-0.001771123619,314.1592712
0.0148,-0.00177115928,0.0,-7.096333732E-4,-0.001771123597,314.1592712
0.01485,-0.001771159258,0.0,-7.096300539E-4,-0.001771123574,314.1592712
0.0149,-0.001771159236,0.0,-7.096407163E-4,-0.001771123552,314.1592712
0.01495,-0.001771159213,0.0,-7.096333886E-4,-0.001771123531,314.1592712
0.015,-0.001771159191,0.0,-7.096300588E-4,-0.001771123508,314.1592712
0.01505,-0.001771159169,0.0,-7.096407308E-4,-0.001771123486,314.1592712
0.0151,-0.001771159147,0.0,-7.096333937E-4,-0.001771123465,314.1592712
0.01515,-0.001771159125,0.0,-7.096300725E-4,-0.001771123442,314.1592712
0.0152,-0.001771159102,0.0,-7.09640736E-4,-0.00177112342,314.1592712
0.01525,-0.00177115908,0.0,-7.096334066E-4,-0.001771123399,314.1592712
0.0153,-0.001771159058,0.0,-7.096300779E-4,-0.001771123377,314.1592712
0.01535,-0.001771159036,0.0,-7.096407482E-4,-0.001771123355,314.1592712
0.0154,-0.001771159013,0.0,-7.09633412E-4,-0.001771123334,314.1592712
0.01545,-0.001771158991,0.0,-7.096300894E-4,-0.001771123312,314.1592712
0.0155,-0.001771158969,0.0,-7.096407536E-4,-0.00177112329,314.1592712
0.01555,-0.001771158947,0.0,-7.096334229E-4,-0.001771123269,314.1592712
0.0156,-0.001771158925,0.0,-7.096300947E-4,-0.001771123247,314.1592712
