"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.0149,1.432396164E-9,0.005895616433,1.432353818E-9,314.1077621
0.01495,1.432396138E-9,0.005895606197,1.432353798E-9,314.1077469
0.015,1.432396113E-9,0.005895595925,1.432353776E-9,314.1077317
0.01505,1.432396088E-9,0.005895585691,1.432353756E-9,314.1077164
0.0151,1.432396063E-9,0.005895575419,1.432353735E-9,314.1077012
0.01515,1.432396037E-9,0.005895565186,1.432353715E-9,314.107686
0.0152,1.432396012E-9,0.005895554916,1.432353693E-9,314.1076708
0.01525,1.432395987E-9,0.005895544684,1.432353673E-9,314.1076555
0.0153,1.432395961E-9,0.005895534415,1.432353651E-9,314.1076403
0.01535,1.432395936E-9,0.005895524185,1.432353631E-9,314.1076251
0.0154,1.432395911E-9,0.005895513916,1.43235361E-9,314.1076099
0.01545,1.432395885E-9,0.005895503688,1.43235359E-9,314.1075947
0.0155,1.43239586E-9,0.00589549342,1.432353568E-9,314.1075794
0.01555,1.432395835E-9,0.005895483193,1.432353548E-9,314.1075642
0.0156,1.43239581E-9,0.005895472925,1.432353526E-9,314.107549
0.01565,1.432395784E-9,0.0058954627,1.432353506E-9,314.1075338
0.0157,1.432395759E-9,0.005895452434,1.432353485E-9,314.1075186
0.01575,1.432395733E-9,0.00589544221,1.432353465E-9,314.1075033
0.0158,1.432395708E-9,0.005895431944,1.432353443E-9,314.1074881
0.01585,1.432395683E-9,0.005895421722,1.432353423E-9,314.1074729
0.0159,1.432395658E-9,0.005895411457,1.432353401E-9,314.1074577
0.01595,1.432395632E-9,0.005895401236,1.432353381E-9,314.1074425
0.016,1.432395607E-9,0.005895390973,1.43235336E-9,314.1074272
0.01605,1.432395582E-9,0.005895380753,1.43235334E-9,314.107412
0.0161,1.432395557E-9,0.00589537049,1.432353318E-9,314.1073968
0.01615,1.432395531E-9,0.005895360272,1.432353298E-9,314.1073816
0.0162,1.432395506E-9,0.00589535001,1.432353277E-9,314.1073664
0.01625,1.432395481E-9,0.005895339793,1.432353257E-9,314.1073511
0.0163,1.432395456E-9,0.005895329533,1.432353235E-9,314.1073359
0.01635,1.43239543E-9,0.005895319317,1.432353215E-9,314.1073207
0.0164,1.432395405E-9,0.005895309057,1.432353193E-9,314.1073055
0.01645,1.43239538E-9,0.005895298843,1.432353174E-9,314.1072902
0.0165,1.432395355E-9,0.005895288584,1.432353152E-9,314.107275
0.01655,1.432395329E-9,0.005895278371,1.432353132E-9,314.1072598
0.0166,1.432395304E-9,0.005895268114,1.43235311E-9,314.1072446
0.01665,1.432395279E-9,0.005895257902,1.43235309E-9,314.1072294
0.0167,1.432395254E-9,0.005895247645,1.432353069E-9,314.1072141
0.01675,1.432395228E-9,0.005895237435,1.432353049E-9,314.1071989
0.0168,1.432395203E-9,0.005895227179,1.432353027E-9,314.1071837
0.01685,1.432395178E-9,0.00589521697,1.432353007E-9,314.1071685
0.0169,1.432395153E-9,0.005895206716,1.432352986E-9,314.1071533
0.01695,1.432395127E-9,0.005895196507,1.432352966E-9,314.107138
0.017,1.432395102E-9,0.005895186255,1.432352944E-9,314.1071228
0.01705,1.432395077E-9,0.005895176047,1.432352924E-9,314.1071076
0.0171,1.432395052E-9,0.005895165796,1.432352903E-9,314.1070924
0.01715,1.432395026E-9,0.00589515559,1.432352883E-9,314.1070772
0.0172,1.432395001E-9,0.005895145339,1.432352861E-9,314.1070619
0.01725,1.432394976E-9,0.005895135134,1.432352841E-9,314.1070467
0.0173,1.432394951E-9,0.005895124885,1.43235282E-9,314.1070315
0.01735,1.432394926E-9,0.005895114681,1.4323528E-9,314.1070163
0.0174,1.432394901E-9,0.005895104433,1.432352778E-9,314.1070011
0.01745,1.432394875E-9,0.00589509423,1.432352759E-9,314.1069858
0.0175,1.43239485E-9,0.005895083983,1.432352737E-9,314.1069706
0.01755,1.432394825E-9,0.005895073782,1.432352717E-9,314.1069554
0.0176,1.4323948E-9,0.005895063536,1.432352696E-9,314.1069402
0.01765,1.432394775E-9,0.005895053335,1.432352676E-9,314.106925
0.0177,1.43239475E-9,0.005895043091,1.432352654E-9,314.1069097
0.01775,1.432394724E-9,0.005895032892,1.432352634E-9,314.1068945
0.0178,1.432394699E-9,0.005895022649,1.432352613E-9,314.1068793
0.01785,1.432394674E-9,0.00589501245,1.432352593E-9,314.1068641
0.0179,1.432394649E-9,0.005895002208,1.432352571E-9,314.1068489
0.01795,1.432394623E-9,0.005894992011,1.432352551E-9,314.1068336
0.018,1.432394599E-9,0.005894981771,1.43235253E-9,314.1068184
