"Time","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107I","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0094,0.2293023187,0.2808368388,-0.008618123526,-0.01055500259,376.9926607,376.9917125,0.122281942,0.04796783957,-0.7689121571,0.3813213098,0.4670213186,-0.01438836416,-0.01762207521,0.1255239518,0.03862325225,0.9594716761,-0.768863393
0.0095,0.2292827792,0.2808129079,-0.008625965807,-0.01056460738,376.9926023,376.9916682,0.1222703603,0.04796579686,-0.7689120731,0.3813191541,0.4670186783,-0.01439543216,-0.0176307317,0.1255120049,0.03862220828,0.9594715981,-0.7687946024
0.0096,0.2292631147,0.2807888239,-0.008633942742,-0.01057437709,376.9925356,376.9916207,0.1222589191,0.0479639379,-0.7689118703,0.3813179505,0.4670172043,-0.01440249593,-0.01763938302,0.1255003451,0.03862132328,0.9594714748,-0.7687261636
0.0097,0.2292434356,0.280764722,-0.008642011693,-0.0105842595,376.9924609,376.9915702,0.1222476851,0.04796227569,-0.7689115495,0.3813177169,0.4670169182,-0.01440951709,-0.01764798216,0.125489042,0.03862060422,0.9594713066,-0.7686584687
0.0098,0.2292238533,0.2807407388,-0.00865012918,-0.01059420135,376.9923787,376.9915171,0.1222367237,0.04796082341,-0.7689111124,0.3813184656,0.4670178351,-0.01441645261,-0.0176564764,0.1254781632,0.03862005882,0.9594710945,-0.7685919092
0.0099,0.2292044804,0.2807170118,-0.008658251256,-0.01060414882,376.9922893,376.9914615,0.1222261008,0.04795959059,-0.7689105609,0.3813202038,0.467019964,-0.01442326774,-0.0176648232,0.1254677756,0.03861969093,0.9594708396,-0.7685268754
0.01,0.2291854289,0.2806936786,-0.008666332956,-0.01061404684,376.9921932,376.9914039,0.1222158798,0.0479585883,-0.768909898,0.381322933,0.4670233066,-0.01442992024,-0.0176729708,0.1254579434,0.03861950658,0.9594705431,-0.7684637528
0.0101,0.2291668108,0.2806708762,-0.008674330121,-0.01062384133,376.992091,376.9913445,0.1222061227,0.04795782582,-0.7689091272,0.3813266481,0.4670278566,-0.01443636871,-0.01768086854,0.1254487276,0.0386195102,0.9594702067,-0.7684029195
0.0102,0.2291487368,0.2806487401,-0.008682197955,-0.01063347742,376.9919831,376.9912836,0.1221968891,0.04795731102,-0.7689082525,0.381331338,0.4670336005,-0.01444257479,-0.0176884694,0.125440187,0.03861970429,0.9594698322,-0.7683447443
0.0103,0.2291313152,0.2806274031,-0.008689891772,-0.01064290038,376.9918702,376.9912215,0.1221882364,0.04795705074,-0.7689072789,0.381336985,0.4670405166,-0.0144484986,-0.01769572456,0.1254323761,0.03862009112,0.9594694217,-0.7682895839
0.0104,0.2291146518,0.2806069947,-0.008697367615,-0.01065205638,376.9917529,376.9911587,0.1221802181,0.04795705048,-0.7689062115,0.3813435647,0.4670485751,-0.01445410039,-0.01770258532,0.1254253454,0.03862067186,0.9594689774,-0.7682377795
0.0105,0.2290988489,0.2805876403,-0.008704582006,-0.01066089217,376.9916317,376.9910955,0.1221728855,0.04795731248,-0.7689050565,0.3813510463,0.4670577382,-0.01445934768,-0.01770901191,0.1254191416,0.03862144436,0.959468502,-0.7681896561
0.0106,0.2290840045,0.2805694596,-0.008711492204,-0.0106693554,376.9915075,376.9910322,0.1221662853,0.04795783878,-0.7689038203,0.3813593924,0.46706796,-0.01446420432,-0.01771496006,0.125413806,0.03862240732,0.959467998,-0.7681455185
0.0107,0.2290702118,0.2805525671,-0.008718057466,-0.01067739617,376.9913808,376.9909692,0.1221604595,0.04795862979,-0.7689025099,0.3813685585,0.4670791862,-0.014468635,-0.01772038651,0.1254093744,0.03862355811,0.9594674684,-0.7681056489
0.0108,0.2290575581,0.2805370696,-0.008724238166,-0.01068496595,376.9912525,376.9909068,0.1221554461,0.0479596832,-0.7689011329,0.3813784936,0.4670913542,-0.01447261067,-0.01772525569,0.1254058773,0.03862489118,0.9594669162,-0.7680703048
0.0109,0.2290461245,0.2805230663,-0.008729996152,-0.01069201801,376.9911231,376.9908456,0.1221512775,0.04796099649,-0.7688996972,0.3813891408,0.4671043942,-0.01447609885,-0.01772952782,0.1254033386,0.03862640175,0.9594663446,-0.7680397167
0.011,0.2290359848,0.2805106477,-0.008735295753,-0.01069850867,376.9909934,376.9907857,0.1221479818,0.04796256176,-0.768898211,0.3814004369,0.467118229,-0.01447907997,-0.01773317894,0.1254017771,0.03862807982,0.9594657569,-0.7680140866
0.0111,0.229027205,0.2804998947,-0.008740102847,-0.01070439614,376.9908643,376.9907276,0.1221455809,0.04796437218,-0.7688966832,0.3814123136,0.467132775,-0.01448152897,-0.01773617833,0.1254012046,0.03862991753,0.9594651567,-0.7679935856
0.0112,0.2290198431,0.2804908782,-0.008744387108,-0.01070964326,376.9907363,376.9906717,0.1221440909,0.04796641785,-0.7688951225,0.3814246969,0.4671479413,-0.01448342581,-0.01773850148,0.125401626,0.03863190454,0.9594645473,-0.7679783521
0.0113,0.2290139481,0.2804836584,-0.008748120299,-0.01071421547,376.9906103,376.9906182,0.1221435221,0.04796868712,-0.7688935382,0.3814375084,0.4671636321,-0.01448475591,-0.01774013052,0.1254030398,0.03863402859,0.9594639325,-0.7679684908
0.0114,0.2290095597,0.2804782837,-0.008751277277,-0.01071808196,376.990487,376.9905676,0.1221438789,0.04797116653,-0.7688919395,0.3814506659,0.4671797467,-0.01448550698,-0.01774105038,0.1254054381,0.03863627675,0.9594633157,-0.7679640715
0.0115,0.2290067078,0.2804747909,-0.008753836405,-0.01072121624,376.9903671,376.9905201,0.1221451592,0.04797384117,-0.768890336,0.3814640836,0.46719618,-0.01448566934,-0.01774124923,0.1254088055,0.03863863523,0.9594627007,-0.767965128
0.0116,0.2290054124,0.2804732044,-0.008755779421,-0.01072359594,376.9902514,376.990476,0.1221473558,0.04797669263,-0.7688887371,0.3814776736,0.4672128243,-0.01448524391,-0.01774072819,0.1254131213,0.03864108693,0.9594620911,-0.7679716585
0.0117,0.2290056832,0.280473536,-0.008757091503,-0.01072520291,376.9901404,376.9904357,0.1221504547,0.04797970256,-0.7688871521,0.3814913464,0.46722957,-0.01448423031,-0.01773948679,0.1254183578,0.03864361611,0.9594614906,-0.767983625
0.0118,0.2290075195,0.280475785,-0.008757762532,-0.01072602475,376.990035,376.9903993,0.122154436,0.04798285129,-0.7688855906,0.3815050113,0.467246306,-0.01448263166,-0.01773752884,0.1254244809,0.0386462062,0.9594609025,-0.7680009531
0.0119,0.2290109105,0.2804799382,-0.008757786002,-0.01072605349,376.9899356,376.9903672,0.1221592742,0.04798611715,-0.7688840618,0.3815185772,0.4672629207,-0.01448045926,-0.01773486821,0.1254314509,0.03864883858,0.9594603305,-0.768023533
0.012,0.2290158348,0.2804859692,-0.008757159278,-0.01072528591,376.989843,376.9903395,0.1221649379,0.04798947913,-0.7688825745,0.3815319544,0.4672793044,-0.01447772291,-0.01773151689,0.1254392224,0.03865149631,0.9594597779,-0.7680512199
0.0121,0.229022261,0.2804938396,-0.008755884348,-0.01072372445,376.9897576,376.9903164,0.1221713916,0.04799291204,-0.7688811377,0.3815450546,0.4672953488,-0.01447444657,-0.0177275042,0.1254477456,0.03865415847,0.9594592479,-0.7680838364
0.0122,0.2290301474,0.2805034985,-0.008753966706,-0.01072137583,376.9896801,376.990298,0.1221785938,0.04799639317,-0.7688797597,0.3815577926,0.4673109497,-0.01447064968,-0.01772285398,0.1254569656,0.03865680765,0.9594587436,-0.7681211732
0.0123,0.2290394435,0.2805148838,-0.008751417301,-0.01071825346,376.9896108,376.9902845,0.1221864985,0.0479998984,-0.7688784486,0.3815700856,0.4673260054,-0.01446635713,-0.0177175967,0.1254668232,0.03865942547,0.959458268,-0.7681629904
0.0124,0.2290500892,0.2805279221,-0.008748250554,-0.010714375,376.9895502,376.990276,0.1221950559,0.04800340373,-0.768877212,0.3815818552,0.4673404202,-0.01446159921,-0.01771176947,0.1254772556,0.03866199334,0.9594578238,-0.7682090205
0.0125,0.229062016,0.2805425293,-0.008744485025,-0.01070976319,376.9894987,376.9902724,0.1222042119,0.04800688543,-0.7688760571,0.3815930278,0.4673541037,-0.01445640791,-0.01770541145,0.1254881969,0.03866449379,0.9594574136,-0.7682589702
0.0126,0.2290751473,0.2805586118,-0.008740143484,-0.01070444591,376.9894567,376.9902739,0.1222139091,0.04801032052,-0.7688749905,0.3816035346,0.4673669719,-0.01445081681,-0.01769856378,0.1254995786,0.03866691041,0.9594570397,-0.7683125225
0.0127,0.2290893994,0.280576067,-0.0087352524,-0.01069845558,376.9894242,376.9902804,0.122224088,0.04801368487,-0.7688740183,0.3816133133,0.4673789483,-0.01444486843,-0.01769127853,0.1255113305,0.03866922541,0.9594567041,-0.7683693408
0.0128,0.2291046816,0.2805947838,-0.008729841626,-0.01069182876,376.9894017,376.9902918,0.122234686,0.04801695686,-0.7688731459,0.3816223075,0.467389964,-0.01443860195,-0.01768360369,0.1255233807,0.03867142436,0.9594564089,-0.7684290702
0.0129,0.2291208978,0.2806146445,-0.00872394526,-0.01068460722,376.9893891,376.9903081,0.1222456383,0.04802011596,-0.7688723783,0.3816304673,0.4673999577,-0.01443205749,-0.01767558839,0.125535656,0.03867349396,0.9594561556,-0.7684913406
0.013,0.2291379467,0.2806355251,-0.008717600152,-0.01067683608,376.9893866,376.9903291,0.122256879,0.04802314215,-0.7688717196,0.3816377494,0.4674088762,-0.01442528043,-0.01766728823,0.1255480832,0.03867542076,0.9594559455,-0.7685557698
0.0131,0.2291557227,0.2806572961,-0.008710845767,-0.01066856368,376.9893942,376.9903548,0.1222683406,0.04802601844,-0.7688711734,0.3816441174,0.4674166755,-0.01441831132,-0.01765875284,0.1255605885,0.03867719486,0.9594557797,-0.768621966
0.0132,0.2291741167,0.2806798241,-0.008703724545,-0.010659842,376.9894118,376.9903849,0.1222799562,0.04802872602,-0.7688707425,0.3816495421,0.4674233194,-0.01441120122,-0.01765004479,0.1255730997,0.03867880407,0.9594556592,-0.7686895314
0.0133,0.2291930169,0.280702972,-0.008696280404,-0.01065072482,376.9894394,376.9904192,0.1222916577,0.04803125073,-0.7688704291,0.3816540015,0.467428781,-0.01440399283,-0.01764121635,0.1255855447,0.03868024128,0.9594555845,-0.7687580645
0.0134,0.2292123099,0.280726601,-0.008688560341,-0.01064126972,376.9894767,376.9904575,0.1223033775,0.04803357902,-0.7688702347,0.3816574797,0.4674330409,-0.01439673025,-0.01763232154,0.1255978531,0.03868149982,0.9594555557,-0.7688271621
0.0135,0.2292318812,0.2807505709,-0.008680612122,-0.01063153518,376.9895235,376.9904996,0.1223150486,0.04803569929,-0.7688701601,0.3816599677,0.4674360881,-0.01438945883,-0.01762341591,0.125609956,0.03868257397,0.9594555731,-0.768896423
0.0136,0.229251616,0.2807747409,-0.008672484654,-0.0106215811,376.9895796,376.9905451,0.1223266047,0.04803760259,-0.7688702053,0.3816614628,0.4674379192,-0.01438221887,-0.01761454879,0.1256217864,0.03868346098,0.9594556363,-0.7689654491
0.0137,0.2292713996,0.2807989708,-0.008664227796,-0.01061146856,376.9896445,376.9905939,0.1223379822,0.04803927901,-0.7688703697,0.3816619686,0.4674385387,-0.01437505808,-0.01760577866,0.1256332806,0.03868415641,0.9594557449,-0.7690338494
0.0138,0.2292911188,0.2808231218,-0.008655891234,-0.0106012584,376.9897179,376.9906455,0.122349118,0.04804072288,-0.768870652,0.3816614947,0.4674379582,-0.01436801533,-0.01759715308,0.1256443771,0.03868466029,0.9594558981,-0.7691012409
0.0139,0.229310662,0.2808470572,-0.008647525735,-0.01059101279,376.9897993,376.9906997,0.122359951,0.04804192956,-0.7688710503,0.3816600556,0.4674361957,-0.01436112851,-0.01758871849,0.1256550168,0.03868497332,0.9594560949,-0.7691672506
0.014,0.2293299201,0.2808706435,-0.008639181126,-0.01058079278,376.9898882,376.9907562,0.1223704229,0.04804289587,-0.768871562,0.3816576708,0.467433275,-0.01435443626,-0.01758052219,0.1256651444,0.03868509653,0.9594563341,-0.7692315177
0.0141,0.2293487867,0.2808937503,-0.008630906473,-0.01057065844,376.9899841,376.9908145,0.1223804777,0.04804362052,-0.7688721839,0.3816543651,0.4674292263,-0.01434797305,-0.01757260641,0.1256747076,0.03868503299,0.9594566142,-0.7692936951
0.0142,0.229367159,0.2809162516,-0.008622750141,-0.01056066901,376.9900864,376.9908744,0.1223900617,0.04804410383,-0.7688729121,0.3816501668,0.4674240844,-0.01434177038,-0.01756500972,0.1256836574,0.0386847869,0.9594569336,-0.7693534503
0.0143,0.2293849378,0.2809380262,-0.008614758994,-0.0105508819,376.9901945,376.9909354,0.1223991255,0.04804434577,-0.7688737424,0.3816451088,0.4674178897,-0.01433586355,-0.01755777536,0.1256919494,0.03868436137,0.9594572903,-0.7694104685
0.0144,0.2294020284,0.2809589578,-0.008606978122,-0.01054135231,376.9903077,376.9909973,0.1224076218,0.04804434909,-0.7688746698,0.3816392274,0.4674106865,-0.01433028037,-0.01755093739,0.1256995421,0.03868376249,0.9594576822,-0.7694644519
0.0145,0.2294183408,0.2809789363,-0.008599451584,-0.01053213422,376.9904254,376.9910597,0.1224155067,0.04804411784,-0.7688756889,0.3816325622,0.4674025233,-0.01432504532,-0.01754452578,0.125706398,0.0386829972,0.9594581072,-0.7695151216
0.0146,0.2294337901,0.2809978577,-0.008592221033,-0.01052327864,376.9905468,376.9911222,0.12242274,0.04804365626,-0.7688767939,0.381625155,0.4673934514,-0.0143201846,-0.01753857265,0.1257124837,0.03868207152,0.9594585627,-0.7695622184
0.0147,0.2294482964,0.2810156243,-0.008585325605,-0.0105148335,376.9906712,376.9911845,0.1224292846,0.04804297125,-0.7688779783,0.3816170512,0.4673835263,-0.0143157162,-0.01753309999,0.1257177694,0.03868099427,0.9594590463,-0.7696055034
0.0148,0.2294617858,0.2810321453,-0.008578802468,-0.01050684433,376.990798,376.9912463,0.1224351085,0.04804206714,-0.7688792354,0.3816082979,0.4673728057,-0.0143116659,-0.01752813941,0.1257222306,0.03867977096,0.9594595551,-0.7696447596
0.0149,0.2294741896,0.2810473368,-0.00857268548,-0.01049935258,376.9909264,376.9913071,0.1224401823,0.04804095211,-0.7688805583,0.381598945,0.4673613508,-0.01430804859,-0.01752370913,0.1257258459,0.03867841109,0.9594600863,-0.7696797919
0.015,0.2294854458,0.2810611228,-0.008567007034,-0.01049239793,376.9910556,376.9913667,0.1224444807,0.04803963392,-0.7688819394,0.3815890434,0.4673492239,-0.0143048786,-0.0175198267,0.1257285984,0.03867692341,0.9594606369,-0.7697104272
0.0151,0.2294954984,0.2810734346,-0.008561795991,-0.01048601573,376.991185,376.9914248,0.1224479823,0.04803812173,-0.7688833711,0.3815786459,0.4673364896,-0.01430216798,-0.01751650688,0.1257304751,0.03867531697,0.959461204,-0.7697365154
0.0152,0.2295042976,0.2810842114,-0.008557078353,-0.01048023783,376.9913137,376.9914811,0.1224506706,0.04803642369,-0.7688848455,0.3815678071,0.4673232149,-0.01429993037,-0.01751376638,0.1257314682,0.03867359979,0.9594617843,-0.7697579301
0.0153,0.2295118002,0.2810934002,-0.00855287708,-0.01047509234,376.9914411,376.9915352,0.1224525325,0.04803454952,-0.7688863543,0.3815565827,0.4673094678,-0.01429817381,-0.01751161505,0.1257315735,0.03867178149,0.9594623746,-0.7697745684
0.0154,0.2295179697,0.2811009563,-0.008549212665,-0.01047060437,376.9915664,376.9915869,0.1224535588,0.04803250969,-0.7688878892,0.3815450293,0.4672953178,-0.01429690311,-0.01751005876,0.125730791,0.03866987204,0.9594629718,-0.7697863512
0.0155,0.2295227764,0.2811068432,-0.008546102348,-0.01046679502,376.991689,376.9916359,0.122453745,0.0480303144,-0.7688894419,0.3815332043,0.4672808352,-0.01429612412,-0.01750910469,0.1257291252,0.03866788035,0.9594635726,-0.7697932232
0.0156,0.2295261971,0.2811110327,-0.008543560092,-0.01046368141,376.9918082,376.991682,0.1224530905,0.04802797506,-0.7688910038,0.3815211662,0.4672660917,-0.01429583789,-0.01750875413,0.1257265848,0.03866581655,0.9594641735,-0.7697951536
0.0157,0.2295282156,0.2811135048,-0.008541597171,-0.01046127733,376.9919234,376.9917249,0.1224515983,0.04802550334,-0.7688925664,0.3815089737,0.467251159,-0.01429604295,-0.01750900528,0.1257231823,0.0386636908,0.9594647715,-0.7697921352
0.0158,0.2295288226,0.2811142483,-0.008540221539,-0.01045959253,376.9920338,376.9917645,0.122449277,0.04802290986,-0.768894121,0.3814966866,0.4672361103,-0.01429674137,-0.01750986067,0.1257189354,0.03866151148,0.9594653631,-0.7697841858
0.0159,0.2295280154,0.2811132598,-0.008539437958,-0.01045863284,376.992139,376.9918004,0.1224461381,0.04802020694,-0.7688956592,0.3814843645,0.4672210189,-0.01429792821,-0.01751131425,0.1257138652,0.03865928906,0.9594659452,-0.7697713468
0.016,0.2295257989,0.281110545,-0.008539248927,-0.01045840133,376.9922383,376.9918326,0.1224421974,0.04801740759,-0.7688971726,0.3814720674,0.4672059581,-0.01429959514,-0.01751335582,0.1257079967,0.03865703433,0.9594665145,-0.7697536836
0.0161,0.2295221841,0.2811061179,-0.008539653641,-0.010458897,376.9923312,376.9918609,0.1224374747,0.04801452418,-0.7688986529,0.3814598548,0.4671910008,-0.01430173604,-0.01751597787,0.1257013594,0.03865475653,0.959467068,-0.7697312852
0.0162,0.2295171895,0.2811000007,-0.008540648051,-0.0104601149,376.9924172,376.9918851,0.1224319935,0.04801157125,-0.7689000919,0.3814477868,0.4671762206,-0.01430433662,-0.01751916291,0.1256939859,0.03865246729,0.9594676025,-0.7697042638
0.0163,0.2295108398,0.2810922239,-0.008542225702,-0.01046204712,376.992496,376.9919051,0.1224257824,0.04800856018,-0.7689014818,0.3814359226,0.46716169,-0.0143073908,-0.0175229035,0.1256859138,0.03865017449,0.9594681152,-0.7696727553
0.0164,0.2295031666,0.2810828263,-0.008544376535,-0.01046468134,376.992567,376.9919209,0.1224188724,0.04800550578,-0.7689028148,0.3814243218,0.467147482,-0.01431088173,-0.017527179,0.1256771837,0.03864788973,0.9594686032,-0.7696369183
0.0165,0.2294942085,0.2810718548,-0.00854708897,-0.01046800338,376.9926299,376.9919322,0.1224112987,0.04800242201,-0.7689040836,0.3814130424,0.4671336675,-0.01431479236,-0.01753196853,0.1256678395,0.03864562351,0.9594690638,-0.7695969329
0.0166,0.2294840102,0.2810593646,-0.008550347971,-0.01047199483,376.9926843,376.9919392,0.1224031,0.04799932338,-0.7689052811,0.3814021419,0.4671203172,-0.01431910537,-0.01753725086,0.125657929,0.03864338591,0.9594694944,-0.7695530015
0.0167,0.2294726229,0.2810454181,-0.008554135906,-0.01047663408,376.99273,376.9919416,0.1223943181,0.04799622546,-0.7689064006,0.3813916767,0.4671075,-0.01432379742,-0.01754299743,0.1256475025,0.03864118844,0.9594698926,-0.7695053466
0.0168,0.2294601041,0.2810300857,-0.008558432768,-0.01048189664,376.9927668,376.9919395,0.1223849991,0.04799314138,-0.7689074359,0.3813817023,0.4670952839,-0.01432885185,-0.01754918781,0.1256366147,0.03863903953,0.9594702561,-0.769454212
0.0169,0.2294465171,0.281013445,-0.008563215539,-0.01048775431,376.9927943,376.991933,0.1223751914,0.04799008692,-0.7689083809,0.3813722729,0.4670837353,-0.01433424271,-0.01755579024,0.1256253222,0.03863695066,0.9594705828,-0.7693998603
0.017,0.2294319312,0.2809955811,-0.008568459869,-0.01049417728,376.9928126,376.991922,0.1223649462,0.04798707741,-0.7689092305,0.3813634404,0.4670729178,-0.01433994296,-0.01756277159,0.1256136843,0.03863493264,0.9594708709,-0.7693425728
0.0171,0.2294164214,0.2809765855,-0.008574138517,-0.01050113218,376.9928215,376.9919066,0.122354318,0.04798412811,-0.7689099796,0.381355255,0.4670628927,-0.01434592637,-0.01757009974,0.125601763,0.03863299531,0.9594711187,-0.7692826481
0.0172,0.2294000679,0.2809565566,-0.008580221964,-0.01050858285,376.992821,376.9918868,0.1223433633,0.04798125471,-0.7689106238,0.381347765,0.4670537194,-0.01435216285,-0.01757773784,0.1255896223,0.03863114932,0.9594713247,-0.7692204012
0.0173,0.2293829559,0.2809355988,-0.008586678901,-0.01051649095,376.992811,376.9918627,0.1223321408,0.04797847301,-0.7689111593,0.3813410156,0.4670454532,-0.0143586198,-0.01758564596,0.1255773279,0.03862940528,0.9594714876,-0.7691561617
0.0174,0.2293651753,0.2809138221,-0.008593475841,-0.01052481546,376.9927916,376.9918346,0.1223207122,0.04797579714,-0.7689115829,0.3813350501,0.4670381469,-0.01436526911,-0.01759378967,0.125564948,0.0386277716,0.9594716065,-0.769090274
0.0175,0.2293468205,0.2808913421,-0.008600577245,-0.01053351287,376.9927629,376.9918023,0.1223091401,0.04797324258,-0.7689118919,0.3813299081,0.4670318493,-0.01437207593,-0.01760212629,0.1255525512,0.03862625859,0.9594716804,-0.7690230942
0.0176,0.2293279898,0.2808682793,-0.008607946647,-0.01054253851,376.992725,376.9917663,0.1222974885,0.04797082478,-0.7689120843,0.3813256262,0.467026605,-0.01437900305,-0.01761061025,0.1255402071,0.03862487639,0.959471709,-0.7689549892
0.0177,0.2293087852,0.2808447586,-0.008615545636,-0.01055184533,376.9926782,376.9917266,0.1222858228,0.04796855804,-0.7689121587,0.3813222366,0.4670224536,-0.01438601605,-0.01761919938,0.1255279863,0.03862363326,0.959471692,-0.7688863347
0.0178,0.2292893117,0.2808209085,-0.008623334104,-0.01056138422,376.9926227,376.9916833,0.1222742085,0.04796645797,-0.7689121143,0.381319768,0.4670194302,-0.0143930735,-0.01762784295,0.1255159588,0.03862253926,0.9594716292,-0.7688175134
0.0179,0.2292696768,0.2807968608,-0.008631271119,-0.01057110504,376.9925588,376.9916369,0.122262713,0.0479645363,-0.768911951,0.3813182445,0.4670175643,-0.01440014311,-0.01763650142,0.1255041955,0.03862160019,0.9594715209,-0.7687489137
0.018,0.2292499902,0.2807727497,-0.008639313901,-0.01058095539,376.9924867,376.9915874,0.1222514027,0.0479628072,-0.7689116694,0.381317686,0.4670168803,-0.01440718322,-0.01764512376,0.1254927659,0.03862082487,0.9594713676,-0.7686809272
0.0181,0.2292303631,0.2807487116,-0.008647419975,-0.01059088327,376.9924069,376.9915351,0.1222403434,0.047961283,-0.7689112708,0.3813181063,0.4670173951,-0.01441415327,-0.01765366029,0.1254817384,0.03862022038,0.95947117,-0.768613946
0.0182,0.2292109079,0.2807248839,-0.008655545397,-0.01060083483,376.9923199,376.9914803,0.1222296007,0.04795997545,-0.7689107572,0.3813195144,0.4670191197,-0.01442101412,-0.01766206308,0.12547118,0.0386197925,0.9594709292,-0.7685483608
0.0183,0.2291917369,0.2807014043,-0.008663645704,-0.01061075564,376.992226,376.9914233,0.1222192388,0.04795889535,-0.7689101311,0.3813219136,0.4670220581,-0.01442772489,-0.01767028207,0.1254611557,0.03861954678,0.9594706464,-0.768484559
0.0184,0.2291729621,0.28067841,-0.008671676314,-0.01062059109,376.9921257,376.9913645,0.1222093199,0.04795805282,-0.7689093958,0.3813253008,0.4670262065,-0.01443424345,-0.01767826564,0.1254517275,0.03861948821,0.9594703231,-0.768422921
0.0185,0.2291546946,0.280656037,-0.008679592386,-0.01063028626,376.9920196,376.991304,0.1221999052,0.04795745493,-0.7689085553,0.3813296673,0.4670315543,-0.01444053435,-0.01768597038,0.1254429555,0.03861961852,0.9594699611,-0.7683638194
0.0186,0.2291370436,0.280634419,-0.008687348936,-0.01063978605,376.9919083,376.9912423,0.1221910528,0.04795710906,-0.7689076141,0.3813349976,0.4670380826,-0.01444655719,-0.01769334683,0.1254348955,0.03861994067,0.9594695624,-0.7683076153
0.0187,0.2291201159,0.2806136868,-0.00869490216,-0.01064903683,376.9917924,376.9911797,0.1221828175,0.0479570212,-0.7689065773,0.3813412697,0.4670457643,-0.01445227164,-0.01770034557,0.1254275996,0.03862045641,0.9594691291,-0.7682546555
